portfolio,id_ordre_travail,id_demande,etat,urgence,impact_disponibilite,vandalisme,palliative,avec_demande_pdr,est_reouvert,site,zone,famille,groupe,ot_fils,prestataire,cout_maindoeuvre,cout_pdr,cout_bc,cout_total,nombre_main_doeuvre,duree_intervention_par_heure,id_actif,time_to_closure_hours,time_to_start_hours,num_spare_parts_requests,total_parts_quantity,total_parts_cost,parts_families,parts_request_status,creation_hour,creation_day_of_week,creation_day_of_month,creation_month,creation_quarter,creation_is_weekend,creation_is_business_hours,days_since_last_maintenance,equipment_failure_count,equipment_avg_cost,equipment_avg_duration,famille_failure_count,famille_avg_cost,equipment_age_days,site_failure_count,site_avg_cost,zone_failure_count,has_spare_parts,spare_parts_cost_ratio,famille_spare_parts_usage_rate,anomaly_travaux_de_maintenance,anomaly_dégradation,anomaly_endomagement,anomaly_arrachement,anomaly_endommage,anomaly_dégradtion_du_sol,anomaly_desencastrement,anomaly_serrure_endommagé_,anomaly_chasse_endommagé_,anomaly_flux_lumineux_faible_,anomaly_poigné_endommagé_,anomaly_endommagement_,anomaly_dégradation_,anomaly_brèche_à_la_clôture_,anomaly_déformation,anomaly_habillage_dégradé_,anomaly_dégradation_des_matériaux_,anomaly_sol_defectué,anomaly_dérangement_au_niveau_de_la_centrale_,anomaly_fuite_d'eau,anomaly_recurrence_count,urgence_Faible,urgence_Fort,urgence_Moyen,famille_high_urgency_rate,provider_avg_time_to_closure,provider_avg_cost,provider_work_volume,rolling_7d_failures,rolling_30d_failures,rolling_7d_avg_cost,rolling_30d_avg_cost,portfolio_encoded,site_encoded,zone_encoded,famille_encoded,groupe_encoded,prestataire_encoded,etat_encoded,days_to_next_failure,will_fail_within_30_days,anomaly_type_encoded,spare_parts_cost_target,intervention_duration_target,will_need_spare_parts,iso_anomaly,iso_score,ocsvm_anomaly,ocsvm_score,anomaly_consensus,anomaly_confidence
batiment,14724,14813,OT Rejeté,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,0.0,0.0,0.0,0.0,0,0.0,88622,,,0,0.0,0.0,,,10,0,24,2,1,0,1,9.80902777777778,2,3767.96,72.23,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,0.0,0.0,0,2,7,12,74,9,5,0.0631944444444444,1,223,0.0,0.0,0,0,-0.34287082699000787,0,2.473691638222263,0,0
batiment,14733,14827,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,7511.92,24.0,0.0,7535.92,1,144.46,88622,190.26666666666668,45.73333333333333,2,2.0,24.0,MENUISERIE,cloture,11,0,24,2,1,0,1,0.0631944444444444,2,3767.96,72.23,385,4123.536727272727,0.0631944444444444,1119,5713.647426273458,255,1,0.0031847471841526,0.2909090909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,2.0,2.0,3767.96,3767.96,0,2,7,12,74,9,0,,0,223,24.0,144.46,1,0,-0.41143763221796104,0,2.6127918169026536,0,0
batiment,14734,14826,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,7513.48,12.0,0.0,7525.48,1,144.49,88623,190.35,45.71666666666667,1,1.0,12.0,MENUISERIE,cloture,11,0,24,2,1,0,1,9.80902777777778,1,7525.48,144.49,385,4123.536727272727,0.0,1119,5713.647426273458,255,1,0.0015945826711385,0.2909090909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,7525.48,7525.48,0,2,7,12,74,9,0,,0,223,12.0,144.49,1,0,-0.35330966035790295,0,3.6359215180609006,0,0
batiment,14725,14812,OT Rejeté,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,0.0,0.0,0.0,0.0,0,0.0,88624,,,0,0.0,0.0,,,10,0,24,2,1,0,1,9.80902777777778,2,3767.16,72.33,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,0.0,0.0,0,2,7,12,74,9,5,0.0625,1,223,0.0,0.0,0,0,-0.34287082699000787,0,2.473680278500975,0,0
batiment,14735,14825,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,7522.32,12.0,0.0,7534.32,1,144.66,88624,190.6,45.7,1,1.0,12.0,MENUISERIE,cloture,11,0,24,2,1,0,1,0.0625,2,3767.16,72.33,385,4123.536727272727,0.0625,1119,5713.647426273458,255,1,0.0015927117510272,0.2909090909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,2.0,2.0,3767.16,3767.16,0,2,7,12,74,9,0,,0,223,12.0,144.66,1,0,-0.3936053050635287,0,2.8467272660755647,0,0
batiment,14727,14811,OT Rejeté,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,0.0,0.0,0.0,0.0,0,0.0,88625,,,0,0.0,0.0,,,10,0,24,2,1,0,1,9.80902777777778,2,3763.26,72.255,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,0.0,0.0,0,2,7,12,74,9,5,0.0618055555555555,1,223,0.0,0.0,0,0,-0.34287082699000787,0,2.473624892159499,0,0
batiment,14737,14824,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,7514.52,12.0,0.0,7526.52,1,144.51,88625,190.4,45.68333333333333,1,1.0,12.0,MENUISERIE,cloture,11,0,24,2,1,0,1,0.0618055555555555,2,3763.26,72.255,385,4123.536727272727,0.0618055555555555,1119,5713.647426273458,255,1,0.0015943623347842,0.2909090909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,2.0,2.0,3763.26,3763.26,0,2,7,12,74,9,0,,0,223,12.0,144.51,1,0,-0.3936053050635287,0,2.845711118726726,0,0
batiment,15376,15498,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,6798.48,0.0,0.0,6798.48,1,130.74,88642,131.31666666666666,0.5333333333333333,1,2.0,24.0,MENUISERIE,rejet,11,4,21,3,1,0,1,9.80902777777778,1,6798.48,130.74,385,4123.536727272727,0.0,1119,5713.647426273458,255,1,0.0035302008684294,0.2909090909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,6798.48,6798.48,0,2,7,12,74,9,0,,0,223,24.0,130.74,1,0,-0.3532897927185758,0,3.3773469891104924,0,0
batiment,14205,14238,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,937.56,0.0,0.0,937.56,1,18.03,88664,66.26666666666667,17.1,0,0.0,0.0,,,21,5,1,2,1,1,0,9.80902777777778,1,937.56,18.03,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,937.56,937.56,0,2,7,12,74,9,0,,0,179,0.0,18.03,0,0,-0.3350603103954531,0,1.963969305308698,0,0
batiment,14001,14052,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,31.2,0.0,0.0,31.2,1,0.6,88775,3.283333333333333,0.0666666666666666,0,0.0,0.0,,,16,3,23,1,1,0,1,9.80902777777778,1,31.2,0.6,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,31.2,31.2,0,2,7,12,74,9,0,,0,182,0.0,0.6,0,0,-0.33196226844296955,0,1.6833153553044973,0,0
batiment,15456,15574,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,14375.92,0.0,0.0,14375.92,1,276.46,88826,310.5,13.366666666666667,1,1.0,12.0,MENUISERIE,rejet,10,2,26,3,1,0,1,9.80902777777778,1,14375.92,276.46,385,4123.536727272727,0.0,1119,5713.647426273458,255,1,0.0008347291860277,0.2909090909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,14375.92,14375.92,0,2,7,12,74,9,0,,0,223,12.0,276.46,1,0,-0.3844513929217432,0,4.110178733673997,0,0
batiment,14920,15002,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,3772.6,12.0,0.0,3784.6,1,72.55,88839,96.96666666666668,24.4,1,1.0,12.0,MENUISERIE,cloture,10,0,3,3,1,0,1,9.80902777777778,1,3784.6,72.55,385,4123.536727272727,0.0,1119,5713.647426273458,255,1,0.0031707445965227,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,3784.6,3784.6,0,2,7,12,74,9,0,,0,156,12.0,72.55,1,0,-0.34371565161732387,0,3.0532730779733797,0,0
batiment,15512,15638,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,60.32,0.0,0.0,60.32,1,1.16,88862,268.6,122.53333333333332,0,0.0,0.0,,,10,5,29,3,1,1,1,9.80902777777778,1,60.32,1.16,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,60.32,60.32,0,2,7,12,74,9,0,,0,223,0.0,1.16,0,0,-0.33960562918016757,0,2.4153683020519487,0,0
batiment,14378,14436,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,776.88,0.0,0.0,776.88,1,14.94,88956,551.05,535.9166666666666,0,0.0,0.0,,,14,0,10,2,1,0,1,9.80902777777778,1,776.88,14.94,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,776.88,776.88,0,2,7,12,74,9,0,,0,223,0.0,14.94,0,0,-0.3546245034309819,0,3.4630405561499735,0,0
batiment,13726,13748,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte vitrée,Non,TMU,17.68,0.0,0.0,17.68,1,0.34,89109,8.45,0.7833333333333333,0,0.0,0.0,,,16,4,10,1,1,0,1,9.80902777777778,1,17.68,0.34,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,17.68,17.68,0,2,7,12,82,9,0,,0,197,0.0,0.34,0,0,-0.33237045597924253,0,1.6935521123710124,0,0
batiment,14433,14495,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,6.24,0.0,0.0,6.24,1,0.12,89140,290.9166666666667,290.65,0,0.0,0.0,,,10,2,12,2,1,0,1,9.80902777777778,1,6.24,0.12,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,6.24,6.24,0,2,7,12,74,9,0,,0,179,0.0,0.12,0,0,-0.3436787676074421,0,2.688083422569157,0,0
batiment,13996,14056,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte aluminium,Non,TMU,11543.25,0.0,0.0,11543.25,1,307.82,89146,6500.216666666666,18.9,0,0.0,0.0,,,15,3,23,1,1,0,1,9.80902777777778,1,11543.25,307.82,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,11543.25,11543.25,0,2,7,12,75,9,0,,0,223,0.0,307.82,0,0,-0.49255755013059344,1,-4.4434626917336395,1,1
batiment,13827,13862,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte vitrée,Non,TMU,757.12,0.0,0.0,757.12,2,7.28,89162,508.95,498.0833333333333,0,0.0,0.0,,,14,3,16,1,1,0,1,9.80902777777778,1,757.12,7.28,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,757.12,757.12,0,2,7,12,82,9,0,,0,154,0.0,7.28,0,0,-0.35172867917521466,0,3.3331382304959973,0,0
batiment,13993,14043,OT Cloturé,Moyen,non,False,False,False,True,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte vitrée,Non,TMU,35969.96,0.0,0.0,35969.96,1,691.73,89209,693.3166666666667,1.5666666666666669,0,0.0,0.0,,,12,3,23,1,1,0,1,9.80902777777778,1,35969.96,691.73,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,35969.96,35969.96,0,2,7,12,82,9,0,,0,234,0.0,691.73,0,0,-0.4793809828502184,0,2.174555619774509,0,0
batiment,14479,14466,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,23.92,0.0,0.0,23.92,2,0.23,89243,170.6,99.63333333333334,0,0.0,0.0,,,9,4,14,2,1,0,1,9.80902777777778,1,23.92,0.23,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,23.92,23.92,0,2,7,12,74,9,0,,0,179,0.0,0.23,0,0,-0.33483660772408347,0,2.1902266997247573,0,0
batiment,13586,13617,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,28.08,0.0,0.0,28.08,1,0.54,89245,0.8166666666666667,0.0333333333333333,0,0.0,0.0,,,10,0,6,1,1,0,1,9.80902777777778,1,28.08,0.54,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,28.08,28.08,0,2,7,12,74,9,0,,0,179,0.0,0.54,0,0,-0.33196226844296955,0,1.6776920312312278,0,0
batiment,15321,15438,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,4998.76,0.0,0.0,4998.76,1,96.13,89285,624.2833333333333,526.1833333333333,1,1.0,162.0,MENUISERIE,rejet,13,2,19,3,1,0,1,9.80902777777778,1,4998.76,96.13,385,4123.536727272727,0.0,1119,5713.647426273458,255,1,0.0324080371932239,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,4998.76,4998.76,0,2,7,12,74,9,0,,0,156,162.0,96.13,1,0,-0.368892876522783,0,4.825506161019426,0,0
batiment,15313,15435,OT Cloturé,Moyen,non,False,True,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,860.08,0.0,0.0,860.08,1,16.54,89289,480.2,463.6333333333333,0,0.0,0.0,,,9,2,19,3,1,0,1,9.80902777777778,1,860.08,16.54,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,860.08,860.08,0,2,7,12,74,9,0,,0,231,0.0,16.54,0,0,-0.3508387547028488,0,3.3086145512732195,0,0
batiment,15011,15106,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,4980.56,0.0,0.0,4980.56,1,95.78,89300,261.71666666666664,165.9,0,0.0,0.0,,,12,3,6,3,1,0,1,9.80902777777778,1,4980.56,95.78,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,4980.56,4980.56,0,2,7,12,74,9,0,,0,153,0.0,95.78,0,0,-0.35031567723926554,0,3.05373608136534,0,0
batiment,14680,14748,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,1030.64,0.0,0.0,1030.64,1,19.82,89308,94.68333333333334,74.78333333333333,0,0.0,0.0,,,10,4,21,2,1,0,1,9.80902777777778,1,1030.64,19.82,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,1030.64,1030.64,0,2,7,12,74,9,0,,0,231,0.0,19.82,0,0,-0.3367604674269823,0,2.1354708658422474,0,0
batiment,13890,13942,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Element de structure ,Poteau ,Non,TMU,2083.12,0.0,0.0,2083.12,1,40.06,89643,151.3,111.23333333333332,0,0.0,0.0,,,8,0,20,1,1,0,1,9.80902777777778,1,2083.12,40.06,45,5934.808222222222,0.0,1119,5713.647426273458,255,0,0.0,0.2888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,False,True,0.0,347.9875606969437,5852.34503869969,1292,1.0,1.0,2083.12,2083.12,0,2,7,1,83,9,0,,0,79,0.0,40.06,0,0,-0.3423129779621718,0,2.4404313353081797,0,0
batiment,13727,13751,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement électrique,Prise de courant ,Non,TMU,18.2,0.0,0.0,18.2,1,0.35,89951,5.383333333333334,0.7833333333333333,0,0.0,0.0,,,16,4,10,1,1,0,1,9.80902777777778,1,18.2,0.35,75,2716.354933333333,0.0,1119,5713.647426273458,255,0,0.0,0.1466666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,18.2,18.2,0,2,7,16,86,9,0,,0,143,0.0,0.35,0,0,-0.33237045597924253,0,1.6872513599427421,0,0
batiment,13583,13582,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement électrique,Prise de courant ,Non,TMU,74.36,0.0,0.0,74.36,1,1.43,90116,65.9,0.2666666666666666,0,0.0,0.0,,,8,0,6,1,1,0,1,9.80902777777778,1,74.36,1.43,75,2716.354933333333,0.0,1119,5713.647426273458,255,0,0.0,0.1466666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,74.36,74.36,0,2,7,16,86,9,0,,0,143,0.0,1.43,0,0,-0.33200404478669937,0,1.8175123090433196,0,0
batiment,13809,13848,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement électrique,Prise de courant ,Non,TMU,56.16,0.0,0.0,56.16,1,1.08,90118,17.933333333333334,0.5333333333333333,0,0.0,0.0,,,8,3,16,1,1,0,1,9.80902777777778,1,56.16,1.08,75,2716.354933333333,0.0,1119,5713.647426273458,255,0,0.0,0.1466666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,56.16,56.16,0,2,7,16,86,9,0,,0,49,0.0,1.08,0,0,-0.33431392988138203,0,1.7179337945202136,0,0
batiment,13817,13856,OT Cloturé,Moyen,non,False,False,False,False,MEDHUB,ZFL01,Equipement électrique,Prise de courant ,Non,TMU,119.03,0.0,0.0,119.03,1,1.37,90124,2.583333333333333,0.0166666666666666,0,0.0,0.0,,,10,3,16,1,1,0,1,9.80902777777778,1,119.03,1.37,75,2716.354933333333,0.0,209,8898.886746411483,184,0,0.0,0.1466666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,119.03,119.03,0,0,10,16,86,9,0,,0,49,0.0,1.37,0,0,-0.35267222286648764,0,2.1063765775804804,0,0
batiment,14729,14814,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement électrique,Prise de courant ,Non,TMU,304.2,0.0,0.0,304.2,1,5.85,90132,28.6,22.316666666666663,0,0.0,0.0,,,10,0,24,2,1,0,1,9.80902777777778,1,304.2,5.85,75,2716.354933333333,0.0,1119,5713.647426273458,255,0,0.0,0.1466666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,304.2,304.2,0,2,7,16,86,9,0,,0,49,0.0,5.85,0,0,-0.3370123854754761,0,1.8132263759234881,0,0
batiment,14520,14622,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement éclairage,Spot,Non,TMU,7718.36,32.0,0.0,7750.36,1,148.43,90399,171.13333333333333,23.466666666666665,1,4.0,32.0,ELECTRICITE,cloture,9,0,17,2,1,0,1,9.80902777777778,1,7750.36,148.43,263,6283.062015209126,0.0,1119,5713.647426273458,255,1,0.0041288404667654,0.5057034220532319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,7750.36,7750.36,0,2,7,15,104,9,0,,0,191,32.0,148.43,1,0,-0.3557182001663753,0,3.5799550701944725,0,0
batiment,13997,14054,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement éclairage,Spot,Non,TMU,7587.84,280.0,0.0,7867.84,1,145.92,90458,147.83333333333334,1.05,2,2.0,280.0,ELECTRICITE,cloture,15,3,23,1,1,0,1,9.80902777777778,1,7867.84,145.92,263,6283.062015209126,0.0,1119,5713.647426273458,255,1,0.035587912311384,0.5057034220532319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,7867.84,7867.84,0,2,7,15,104,9,0,,0,98,280.0,145.92,1,0,-0.3724957275136043,0,3.5192293269284676,0,0
batiment,13911,13959,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement éclairage,Spot,Non,TMU,8829.08,390.0,0.0,9219.08,1,169.79,90473,236.9833333333333,66.8,1,2.0,390.0,ELECTRICITE,cloture,14,0,20,1,1,0,1,9.80902777777778,1,9219.08,169.79,263,6283.062015209126,0.0,1119,5713.647426273458,255,1,0.0423035704213435,0.5057034220532319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,9219.08,9219.08,0,2,7,15,104,9,0,,0,98,390.0,169.79,1,0,-0.36581313385812697,0,4.014440242734217,0,0
batiment,13990,14040,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement éclairage,Spot,Non,TMU,8671.0,1170.0,0.0,9841.0,1,166.75,90685,167.85,0.4,1,6.0,1170.0,ELECTRICITE,cloture,11,3,23,1,1,0,1,9.80902777777778,1,9841.0,166.75,263,6283.062015209126,0.0,1119,5713.647426273458,255,1,0.11889035667107,0.5057034220532319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,9841.0,9841.0,0,2,7,15,104,9,0,,0,98,1170.0,166.75,1,0,-0.3681374940499257,0,3.965824195271484,0,0
batiment,14543,14635,OT Cloturé,Moyen,non,False,False,True,False,MEDHUB,ZFL01,Equipement éclairage,Spot,Non,TMU,15250.05,11915.0,0.0,27165.05,1,175.53,90718,192.51666666666668,0.8666666666666667,22,377.0,39888.0,"ELECTRICITE, PLOMBERIE, DIVERS, MENUISERIE, MECANIQUE",rejet,9,1,18,2,1,0,1,9.80902777777778,1,27165.05,175.53,263,6283.062015209126,0.0,209,8898.886746411483,184,1,1.468357319423303,0.5057034220532319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,27165.05,27165.05,0,0,10,15,104,9,0,,0,231,39888.0,175.53,1,1,-0.5900005152665646,1,-13.49398856871928,1,2
batiment,13811,13853,OT Rejeté,Moyen,non,False,False,False,False,MEDHUB,ZFL01,Equipement éclairage,Spot,Non,TMU,0.0,0.0,0.0,0.0,0,0.0,90775,,2.9166666666666665,0,0.0,0.0,,,8,3,16,1,1,0,1,9.80902777777778,1,0.0,0.0,263,6283.062015209126,0.0,209,8898.886746411483,184,0,0.0,0.5057034220532319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,0.0,0.0,0,0,10,15,104,9,5,,0,98,0.0,0.0,0,0,-0.34940547237544267,0,2.2670412375679696,0,0
