id_actif,actif,famille,groupe,site,zone,localisation,source,corrective_count,preventive_count,total_maintenance_count
164923,Armoire électrique 1,Equipement électrique,Armoire électrique ,TM1,TMPC01,Secteur 1,preventive,0,3,3
164924,Armoire électrique 1,Equipement électrique,Armoire électrique ,TM1,TMPC01,Secteur 5,preventive,0,3,3
164925,Armoire électrique 2,Equipement électrique,Armoire électrique ,TM1,TMPC01,Secteur 5,"corrective, preventive",1,3,4
164926,Armoire électrique 1,Equipement électrique,Armoire électrique ,TM1,TMPC01,Secteur 4,preventive,0,1,1
164927,Armoire électrique 2,Equipement électrique,Armoire électrique ,TM1,TMPC01,Secteur 4,preventive,0,1,1
164928,Armoire électrique 1,Equipement électrique,Armoire électrique ,TM1,TMPC01,Secteur 5,preventive,0,3,3
164929,Armoire électrique 2,Equipement électrique,Armoire électrique ,TM1,TMPC01,Secteur 5,preventive,0,3,3
164930,Armoire électrique 1,Equipement électrique,Armoire électrique ,TM1,TMPC01,Secteur 5,preventive,0,3,3
164931,Armoire électrique 2,Equipement électrique,Armoire électrique ,TM1,TMPC01,Secteur 5,preventive,0,3,3
164955,Plafond -,Equipement lot archi / Menuiserie ,Plafond,TM1,TMPC01,Secteur 6,corrective,1,0,1
164957,Plafond -,Equipement lot archi / Menuiserie ,Plafond,TM1,TMPC01,Secteur 6,corrective,3,0,3
165145,Fenêtre 3,Equipement lot archi / Menuiserie ,Fenêtre ,TM1,TM01,Salles banalisees,corrective,1,0,1
165160,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment BP et Douane,preventive,0,3,3
165217,Caisson lumineux 2,Equipement éclairage,Caisson lumineux,TM1,TM01,Batiment Douane,corrective,1,0,1
165466,"Distributeur papier, serviette 1",Equipement plomberie et sanitaire,"Distributeur papier, serviette",TM1,TM01,Batiment Douane,corrective,2,0,2
165471,Distributeur savon 1,Equipement plomberie et sanitaire,Distributeur savon,TM1,TM01,Batiment Douane,corrective,1,0,1
165623,Interrupteur d'allumage 1,Equipement éclairage,Interrupteur d'allumage ,TM1,TM01,Batiment Douane,corrective,1,0,1
165624,Interrupteur d'allumage 1,Equipement éclairage,Interrupteur d'allumage ,TM1,TM01,Batiment Douane,corrective,1,0,1
165629,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165630,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165631,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165632,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165633,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165634,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165635,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165636,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165637,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165638,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165639,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165640,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165641,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165642,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165643,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165644,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165645,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165646,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165647,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165648,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165649,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165650,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165651,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165652,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165653,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165654,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165655,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165656,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165657,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165658,Mono split 2,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165659,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165660,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,TM01,Batiment Douane,preventive,0,3,3
165726,Plafond -,Equipement lot archi / Menuiserie ,Plafond,TM1,TM01,Batiment Douane,corrective,1,0,1
165885,RIA ( Robinet Incendie Armé ) 1,Equipement de sécurité et incendie,RIA ( Robinet Incendie Armé ),TM1,TM01,Batiment Douane,corrective,1,0,1
165959,Spot 1,Equipement éclairage,Spot,TM1,TM01,Batiment Douane,corrective,2,0,2
165964,Spot 1,Equipement éclairage,Spot,TM1,TM01,Batiment Douane,corrective,1,0,1
166041,Cloison,Equipement lot archi / Menuiserie ,Cloison,TM1,TM01,Sanitaires - Parking L,corrective,1,0,1
166061,Lavabo 1,Equipement plomberie et sanitaire,Lavabo,TM1,TM01,Sanitaires - Parking L,corrective,1,0,1
166062,Lavabo 2,Equipement plomberie et sanitaire,Lavabo,TM1,TM01,Sanitaires - Parking L,corrective,1,0,1
166063,Lavabo 1,Equipement plomberie et sanitaire,Lavabo,TM1,TM01,Sanitaires - Parking L,corrective,1,0,1
166066,Porte Aluminium 2,Equipement lot archi / Menuiserie ,Porte aluminium,TM1,TM01,Sanitaires - Parking L,corrective,1,0,1
166069,Porte Aluminium 1,Equipement lot archi / Menuiserie ,Porte aluminium,TM1,TM01,Sanitaires - Parking L,corrective,1,0,1
166070,Porte Aluminium 2,Equipement lot archi / Menuiserie ,Porte aluminium,TM1,TM01,Sanitaires - Parking L,corrective,1,0,1
166074,Spot 2,Equipement éclairage,Spot,TM1,TM01,Sanitaires - Parking L,corrective,1,0,1
166084,WC Sanitaire 3,Equipement plomberie et sanitaire,WC Sanitaire,TM1,TM01,Sanitaires - Parking L,corrective,2,0,2
166085,WC Sanitaire 1,Equipement plomberie et sanitaire,WC Sanitaire,TM1,TM01,Sanitaires - Parking L,corrective,1,0,1
166107,Cloison,Equipement lot archi / Menuiserie ,Cloison,TM1,SAS IMPORT,Douane - extension sas,corrective,1,0,1
166134,Cloison,Equipement lot archi / Menuiserie ,Cloison,TM1,SAS IMPORT,Douane - extension sas,corrective,1,0,1
166154,Dalle,Element de structure ,Dalle,TM1,SAS IMPORT,Batiment SDFM - extension sas,corrective,1,0,1
166179,Fenêtre 4,Equipement lot archi / Menuiserie ,Fenêtre ,TM1,SAS IMPORT,Douane - extension sas,corrective,1,0,1
166215,Caisson lumineux 1,Equipement éclairage,Caisson lumineux,TM1,SAS IMPORT,Douane - extension sas,corrective,1,0,1
166227,Lampe linéaire continue 1,Equipement éclairage,Lampe linéaire continue ,TM1,SAS IMPORT,Batiment SDFM - extension sas,corrective,1,0,1
166229,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,SAS IMPORT,Douane - extension sas,preventive,0,3,3
166230,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,SAS IMPORT,Douane - extension sas,preventive,0,3,3
166231,Mono split 1,Equipement climatisation et VMC,Mono split ,TM1,SAS IMPORT,Douane - extension sas,preventive,0,3,3
